Zip,State
29129,SC
28332,NC
90717,CA
33573,FL
28209,NC
63755,MO
15551,PA
63180,MO
94618,CA
64161,MO
30525,GA
72327,AR
3765,NH
61654,IL
14260,NY
3818,NH
62324,IL
28040,NC
29033,SC
98256,WA
89114,NV
53121,WI
63053,MO
28641,NC
4016,ME
74563,OK
10111,NY
75943,TX
45761,OH
39754,MS
63541,MO
49667,MI
52310,IA
38572,TN
84020,UT
98638,WA
7087,NJ
20020,DC
23173,VA
77225,TX
95322,CA
62248,IL
8882,NJ
97821,OR
33255,FL
39652,MS
38943,MS
41774,KY
24841,WV
66762,KS
83547,ID
72758,AR
99737,AK
55573,MN
71446,LA
83713,ID
77519,TX
52170,IA
34652,FL
4055,ME
36034,AL
28083,NC
33865,FL
21244,MD
98353,WA
68351,NE
79749,TX
70450,LA
5262,VT
49268,MI
75367,TX
50361,IA
67862,KS
78054,TX
35021,AL
44402,OH
25323,WV
91908,CA
90254,CA
2889,RI
91001,CA
24873,WV
57703,SD
42066,KY
56339,MN
98198,WA
81231,CO
57354,SD
7724,NJ
79914,TX
73444,OK
68669,NE
43767,OH
22620,VA
20428,DC
56430,MN
55108,MN
54532,WI
38017,TN
96006,CA
26734,WV
11363,NY
41902,KY
62884,IL
36785,AL
45359,OH
37029,TN
48847,MI
3803,NH
23828,VA
94287,CA
22310,VA
65040,MO
88012,NM
24738,WV
28398,NC
8604,NJ
98925,WA
49510,MI
80212,CO
90231,CA
49416,MI
67504,KS
4342,ME
56355,MN
31648,GA
44452,OH
11219,NY
10522,NY
46537,IN
88321,NM
11240,NY
49349,MI
3589,NH
99918,AK
56097,MN
99684,AK
75115,TX
12159,NY
19155,PA
41039,KY
71172,LA
20558,DC
21653,MD
28367,NC
77514,TX
32588,FL
13483,NY
29250,SC
5404,VT
93426,CA
46789,IN
50133,IA
62866,IL
79955,TX
20240,DC
57578,SD
31150,GA
49305,MI
32662,FL
55412,MN
84015,UT
61612,IL
19341,PA
6512,CT
52586,IA
12743,NY
22657,VA
58259,ND
21671,MD
80545,CO
21156,MD
26684,WV
28092,NC
95818,CA
56274,MN
39345,MS
77984,TX
29422,SC
32065,FL
50227,IA
75034,TX
77670,TX
60451,IL
84535,UT
56653,MN
29168,SC
28726,NC
85231,AZ
20033,DC
65351,MO
44112,OH
84655,UT
38676,MS
39522,MS
83011,WY
30341,GA
92885,CA
77503,TX
13802,NY
48655,MI
84014,UT
5481,VT
50520,IA
53284,WI
60938,IL
62836,IL
56287,MN
92225,CA
7046,NJ
95820,CA
98129,WA
53215,WI
90005,CA
90055,CA
21673,MD
25281,WV
12581,NY
72416,AR
74641,OK
66935,KS
34681,FL
21853,MD
28705,NC
42762,KY
94108,CA
13146,NY
92258,CA
15033,PA
23285,VA
51027,IA
4442,ME
73552,OK
63119,MO
15210,PA
14269,NY
33130,FL
38230,TN
41650,KY
50673,IA
28652,NC
16262,PA
19022,PA
20090,DC
1526,MA
43467,OH
46219,IN
74114,OK
31824,GA
18202,PA
63033,MO
71754,AR
28170,NC
31518,GA
51591,IA
91715,CA
47524,IN
3871,NH
18854,PA
12949,NY
65788,MO
65725,MO
38232,TN
17337,PA
48757,MI
7751,NJ
58218,ND
26624,WV
12235,NY
76692,TX
43066,OH
81652,CO
4351,ME
87320,NM
48422,MI
45316,OH
86540,AZ
90027,CA
12168,NY
28282,NC
46341,IN
93750,CA
32504,FL
66759,KS
82061,WY
93409,CA
45242,OH
15136,PA
99788,AK
71667,AR
54205,WI
50590,IA
14723,NY
20770,MD
80151,CO
97134,OR
54560,WI
72524,AR
55421,MN
50605,IA
67563,KS
55782,MN
27520,NC
3061,NH
19333,PA
19980,DE
64789,MO
3448,NH
44413,OH
97383,OR
11933,NY
38116,TN
74159,OK
58035,ND
78041,TX
24902,WV
49770,MI
89129,NV
14005,NY
27262,NC
40844,KY
72058,AR
4451,ME
43912,OH
24239,VA
37214,TN
11203,NY
67565,KS
55308,MN
7502,NJ
48434,MI
20785,MD
35442,AL
78801,TX
86329,AZ
1653,MA
43030,OH
85002,AZ
2831,RI
58477,ND
32704,FL
52169,IA
22218,VA
22719,VA
28560,NC
59052,MT
81253,CO
10104,NY
27409,NC
24070,VA
12225,NY
98170,WA
61052,IL
20395,DC
44619,OH
78293,TX
97016,OR
79946,TX
63882,MO
39705,MS
40601,KY
16341,PA
68436,NE
98380,WA
73195,OK
38958,MS
25979,WV
28174,NC
63347,MO
99760,AK
64631,MO
76445,TX
71913,AR
71635,AR
11944,NY
1060,MA
12125,NY
48202,MI
27198,NC
40461,KY
30071,GA
8218,NJ
75082,TX
91331,CA
4275,ME
56585,MN
64743,MO
31519,GA
62279,IL
66214,KS
76302,TX
79754,TX
59341,MT
98363,WA
68774,NE
66517,KS
66606,KS
87008,NM
15767,PA
24271,VA
17942,PA
76401,TX
29053,SC
20543,DC
81153,CO
54529,WI
17534,PA
58042,ND
61078,IL
14032,NY
6879,CT
4278,ME
13332,NY
98362,WA
38451,TN
43951,OH
67864,KS
95830,CA
72158,AR
60614,IL
62762,IL
81427,CO
83001,WY
86545,AZ
12993,NY
17233,PA
17266,PA
4549,ME
64674,MO
79106,TX
80721,CO
77840,TX
46150,IN
15219,PA
24927,WV
62691,IL
89014,NV
20544,DC
99569,AK
28458,NC
47640,IN
18920,PA
68333,NE
38137,TN
54742,WI
62214,IL
28204,NC
24202,VA
41825,KY
61491,IL
18453,PA
39635,MS
35490,AL
92341,CA
92704,CA
49722,MI
42354,KY
19038,PA
83276,ID
91732,CA
13655,NY
29466,SC
43010,OH
62721,IL
20690,MD
71075,LA
57231,SD
71066,LA
26184,WV
29469,SC
51549,IA
40824,KY
8245,NJ
76354,TX
35041,AL
31025,GA
49431,MI
59821,MT
48113,MI
23438,VA
56093,MN
47012,IN
63547,MO
41179,KY
97412,OR
77479,TX
12078,NY
56214,MN
73107,OK
63157,MO
56679,MN
95938,CA
23888,VA
24878,WV
29589,SC
57764,SD
2152,MA
98286,WA
93794,CA
11802,NY
99712,AK
99627,AK
91030,CA
77517,TX
31820,GA
61107,IL
30019,GA
26575,WV
73054,OK
74726,OK
78135,TX
46249,IN
71828,AR
84409,UT
1853,MA
66111,KS
30629,GA
87328,NM
73743,OK
24111,VA
32891,FL
55918,MN
8758,NJ
48912,MI
91206,CA
17030,PA
63560,MO
61301,IL
87569,NM
12432,NY
4744,ME
70751,LA
35019,AL
29918,SC
75504,TX
85022,AZ
46932,IN
35485,AL
62282,IL
49905,MI
37397,TN
29904,SC
91017,CA
41128,KY
70343,LA
28737,NC
62012,IL
72089,AR
94043,CA
95385,CA
21211,MD
13479,NY
95328,CA
23507,VA
79901,TX
67564,KS
77873,TX
42729,KY
50131,IA
41828,KY
42356,KY
74187,OK
68522,NE
88263,NM
49627,MI
62921,IL
62951,IL
25365,WV
30189,GA
44695,OH
50102,IA
12567,NY
56255,MN
54981,WI
21102,MD
30572,GA
44678,OH
29680,SC
17033,PA
30137,GA
45130,OH
85736,AZ
95125,CA
97920,OR
67226,KS
91209,CA
32148,FL
19081,PA
6388,CT
10506,NY
2190,MA
81428,CO
68365,NE
92846,CA
19892,DE
56545,MN
47980,IN
64116,MO
13454,NY
22067,VA
13428,NY
99170,WA
94539,CA
11717,NY
59735,MT
66548,KS
30455,GA
7062,NJ
70580,LA
37206,TN
57623,SD
40523,KY
47984,IN
33323,FL
65354,MO
24176,VA
94105,CA
77043,TX
64741,MO
45301,OH
16232,PA
78786,TX
71944,AR
45891,OH
70780,LA
39061,MS
91125,CA
79363,TX
90057,CA
39217,MS
76227,TX
81024,CO
20720,MD
58782,ND
25325,WV
18256,PA
44598,OH
92879,CA
41459,KY
23081,VA
52223,IA
39568,MS
46563,IN
36622,AL
56137,MN
32619,FL
26555,WV
1773,MA
1069,MA
48320,MI
73135,OK
77215,TX
55037,MN
81422,CO
25121,WV
99215,WA
10933,NY
84653,UT
98604,WA
32432,FL
35469,AL
18469,PA
5448,VT
46915,IN
41228,KY
70722,LA
7418,NJ
37019,TN
45122,OH
15778,PA
63767,MO
5159,VT
79493,TX
86343,AZ
25357,WV
38112,TN
40858,KY
43531,OH
29926,SC
77383,TX
3234,NH
93278,CA
47380,IN
73068,OK
39193,MS
32664,FL
65616,MO
31705,GA
87825,NM
27010,NC
67018,KS
27650,NC
72702,AR
96792,HI
56584,MN
41837,KY
12466,NY
14139,NY
21676,MD
36079,AL
77574,TX
71082,LA
31563,GA
45014,OH
29639,SC
65624,MO
62354,IL
16216,PA
4032,ME
98812,WA
35592,AL
30545,GA
60407,IL
90733,CA
36586,AL
92131,CA
78963,TX
18602,PA
20118,VA
59104,MT
39776,MS
70805,LA
53014,WI
27560,NC
5051,VT
15244,PA
32038,FL
70451,LA
2054,MA
85208,AZ
77665,TX
61426,IL
60093,IL
23511,VA
74112,OK
15226,PA
56627,MN
91340,CA
42444,KY
90275,CA
84053,UT
44451,OH
67420,KS
70720,LA
18224,PA
47407,IN
38126,TN
68732,NE
41616,KY
92673,CA
21218,MD
54161,WI
51441,IA
65692,MO
87015,NM
92658,CA
33823,FL
92088,CA
83687,ID
78945,TX
32730,FL
88545,TX
75901,TX
80446,CO
15085,PA
83121,WY
97527,OR
27359,NC
95894,CA
68430,NE
26285,WV
68882,NE
10167,NY
61316,IL
68652,NE
36361,AL
64028,MO
68665,NE
27604,NC
21758,MD
38259,TN
55614,MN
93109,CA
53401,WI
62522,IL
28327,NC
47360,IN
46851,IN
36477,AL
68057,NE
77240,TX
92697,CA
3766,NH
37807,TN
92549,CA
78769,TX
62841,IL
22622,VA
77643,TX
47424,IN
59317,MT
56071,MN
18655,PA
4856,ME
12414,NY
92093,CA
61038,IL
29856,SC
56087,MN
5676,VT
23437,VA
21741,MD
40546,KY
15522,PA
79424,TX
14766,NY
16410,PA
4048,ME
18080,PA
13338,NY
12820,NY
74839,OK
16673,PA
29154,SC
4210,ME
46158,IN
25832,WV
8823,NJ
36103,AL
36203,AL
20436,DC
6432,CT
27583,NC
75313,TX
52134,IA
8646,NJ
42029,KY
13470,NY
76352,TX
99790,AK
29395,SC
63089,MO
34136,FL
15360,PA
26291,WV
98641,WA
56547,MN
31753,GA
91316,CA
42207,KY
18940,PA
63821,MO
30344,GA
60559,IL
96133,CA
44455,OH
40951,KY
90607,CA
27495,NC
4782,ME
7624,NJ
58386,ND
67801,KS
45647,OH
30401,GA
20374,DC
4344,ME
47234,IN
48758,MI
62256,IL
68062,NE
70734,LA
94557,CA
89438,NV
28510,NC
43746,OH
79930,TX
16641,PA
80019,CO
77880,TX
5073,VT
50981,IA
40075,KY
62246,IL
32346,FL
15849,PA
2050,MA
71725,AR
43734,OH
30153,GA
11558,NY
16421,PA
37191,TN
26288,WV
52324,IA
70374,LA
89119,NV
45860,OH
38328,TN
36016,AL
22194,VA
33434,FL
96122,CA
83246,ID
60085,IL
53711,WI
96793,HI
93423,CA
13212,NY
94019,CA
57747,SD
61724,IL
37663,TN
13690,NY
42361,KY
25007,WV
16686,PA
84412,UT
58382,ND
21411,MD
71316,LA
20534,DC
34236,FL
27806,NC
14468,NY
49960,MI
79077,TX
38071,TN
67552,KS
43272,OH
24065,VA
39209,MS
95236,CA
27543,NC
10710,NY
58521,ND
23071,VA
65620,MO
32086,FL
65332,MO
92677,CA
87567,NM
27922,NC
76001,TX
46923,IN
96765,HI
85609,AZ
86020,AZ
2149,MA
47529,IN
72432,AR
32116,FL
59073,MT
51248,IA
71367,LA
20268,DC
4462,ME
29070,SC
32549,FL
45822,OH
45645,OH
7460,NJ
32580,FL
75168,TX
57660,SD
4054,ME
40252,KY
72001,AR
59910,MT
71468,LA
1257,MA
33771,FL
57332,SD
18518,PA
32358,FL
66023,KS
71665,AR
68628,NE
48882,MI
75631,TX
53146,WI
88553,TX
96715,HI
61104,IL
24028,VA
4112,ME
56762,MN
30184,GA
64062,MO
72732,AR
26560,WV
28037,NC
13459,NY
19374,PA
21098,MD
29936,SC
31708,GA
55992,MN
36764,AL
23404,VA
5650,VT
48107,MI
50119,IA
33511,FL
28376,NC
43548,OH
49945,MI
75101,TX
72465,AR
2885,RI
7970,NJ
5905,VT
13319,NY
50308,IA
48205,MI
97065,OR
70769,LA
74071,OK
66017,KS
78628,TX
98191,WA
79255,TX
53005,WI
2564,MA
68301,NE
21782,MD
43624,OH
31993,GA
89824,NV
43360,OH
96120,CA
48834,MI
2293,MA
37352,TN
29938,SC
2896,RI
64073,MO
32655,FL
32604,FL
98136,WA
55468,MN
71956,AR
99746,AK
71962,AR
43270,OH
54017,WI
67346,KS
19437,PA
25851,WV
35182,AL
10502,NY
81410,CO
28466,NC
39054,MS
36572,AL
39463,MS
61422,IL
31521,GA
55107,MN
53789,WI
19930,DE
99332,WA
49270,MI
82214,WY
87106,NM
43529,OH
38483,TN
70046,LA
33860,FL
48505,MI
70064,LA
30520,GA
47464,IN
98443,WA
12031,NY
94042,CA
1824,MA
19122,PA
7088,NJ
60510,IL
54409,WI
90742,CA
3856,NH
73008,OK
78832,TX
2802,RI
1945,MA
14809,NY
71220,LA
80487,CO
40830,KY
52158,IA
97063,OR
63624,MO
98859,WA
66061,KS
66522,KS
44850,OH
33541,FL
18815,PA
43346,OH
48823,MI
43223,OH
43125,OH
79548,TX
21767,MD
66552,KS
95486,CA
77441,TX
84010,UT
98570,WA
6280,CT
38957,MS
83118,WY
33843,FL
36362,AL
95913,CA
63359,MO
24883,WV
81649,CO
77201,TX
35234,AL
22949,VA
2537,MA
56111,MN
48277,MI
54428,WI
32134,FL
28725,NC
56016,MN
74955,OK
24958,WV
72063,AR
97207,OR
34446,FL
55119,MN
99676,AK
49248,MI
44230,OH
75009,TX
74402,OK
44838,OH
18360,PA
64657,MO
36562,AL
7950,NJ
4463,ME
37227,TN
58323,ND
56574,MN
21770,MD
48429,MI
53821,WI
27862,NC
32568,FL
44707,OH
27412,NC
49020,MI
96776,HI
29331,SC
47202,IN
46990,IN
57243,SD
77413,TX
46854,IN
68326,NE
61938,IL
33037,FL
60034,IL
83235,ID
15086,PA
58223,ND
28078,NC
36314,AL
47620,IN
68381,NE
15675,PA
66739,KS
58036,ND
72841,AR
38048,TN
23901,VA
75203,TX
76599,TX
48374,MI
28728,NC
76059,TX
19014,PA
1119,MA
29388,SC
17268,PA
39216,MS
22036,VA
12165,NY
50706,IA
37658,TN
28289,NC
65251,MO
45202,OH
50670,IA
30066,GA
98073,WA
83650,ID
92584,CA
49506,MI
70049,LA
64473,MO
61567,IL
40232,KY
56174,MN
10523,NY
55414,MN
76147,TX
26047,WV
7750,NJ
3801,NH
6353,CT
2864,RI
5470,VT
92693,CA
90509,CA
59257,MT
47596,IN
31786,GA
67104,KS
82053,WY
74432,OK
63775,MO
17929,PA
72383,AR
26641,WV
6268,CT
52226,IA
60621,IL
37365,TN
79457,TX
80528,CO
99216,WA
34755,FL
45131,OH
66738,KS
32792,FL
8056,NJ
60945,IL
52218,IA
38621,MS
58775,ND
27802,NC
43939,OH
40903,KY
70065,LA
94154,CA
12245,NY
59846,MT
2783,MA
72045,AR
27403,NC
19422,PA
13618,NY
32696,FL
32716,FL
66537,KS
42629,KY
24134,VA
18455,PA
3824,NH
87326,NM
84113,UT
57791,SD
90637,CA
47630,IN
21790,MD
58831,ND
62984,IL
65024,MO
6098,CT
48950,MI
15635,PA
98933,WA
29666,SC
80831,CO
45317,OH
54472,WI
62462,IL
71043,LA
68883,NE
22244,VA
66088,KS
72401,AR
52070,IA
94305,CA
75323,TX
76370,TX
60144,IL
72152,AR
60084,IL
64673,MO
25201,WV
30638,GA
41098,KY
88134,NM
20062,DC
1036,MA
53577,WI
15753,PA
61106,IL
37211,TN
72376,AR
29222,SC
16056,PA
50057,IA
31015,GA
12511,NY
30557,GA
17527,PA
28117,NC
77430,TX
62206,IL
67639,KS
56723,MN
72071,AR
5850,VT
78550,TX
66450,KS
66859,KS
80165,CO
18067,PA
45454,OH
17959,PA
55007,MN
93065,CA
19095,PA
29067,SC
49126,MI
94957,CA
4690,ME
60081,IL
25004,WV
39039,MS
72387,AR
46743,IN
46348,IN
38913,MS
27896,NC
41537,KY
79372,TX
77267,TX
86547,AZ
95194,CA
15458,PA
38374,TN
95721,CA
22436,VA
12035,NY
42041,KY
44842,OH
91011,CA
40847,KY
13084,NY
53807,WI
56544,MN
73150,OK
40603,KY
22305,VA
93950,CA
62713,IL
41659,KY
54725,WI
88542,TX
63304,MO
60005,IL
21224,MD
28664,NC
85021,AZ
77662,TX
18631,PA
77420,TX
15295,PA
62979,IL
45780,OH
80802,CO
85212,AZ
30423,GA
58849,ND
77346,TX
10160,NY
92410,CA
53046,WI
32512,FL
75480,TX
30399,GA
60624,IL
47383,IN
71164,LA
37307,TN
55320,MN
70420,LA
58269,ND
24087,VA
50440,IA
34785,FL
44809,OH
37210,TN
94295,CA
98251,WA
80943,CO
95055,CA
58033,ND
99641,AK
25818,WV
57577,SD
77663,TX
29118,SC
10277,NY
49329,MI
67474,KS
48825,MI
59008,MT
79416,TX
99574,AK
47660,IN
84720,UT
11239,NY
67731,KS
53228,WI
74558,OK
25503,WV
1841,MA
27627,NC
90068,CA
3896,NH
28163,NC
65727,MO
42159,KY
8320,NJ
48363,MI
13612,NY
46057,IN
77242,TX
94096,CA
41749,KY
67667,KS
98378,WA
52039,IA
61240,IL
49089,MI
73089,OK
47232,IN
32966,FL
78330,TX
47437,IN
78407,TX
40755,KY
59013,MT
95377,CA
43058,OH
19472,PA
77290,TX
79338,TX
29445,SC
55586,MN
21754,MD
5601,VT
17925,PA
61633,IL
20289,DC
64660,MO
73430,OK
62018,IL
75392,TX
66546,KS
65552,MO
86432,AZ
61050,IL
68873,NE
75182,TX
46205,IN
60920,IL
1028,MA
64648,MO
45053,OH
2745,MA
8220,NJ
15254,PA
72044,AR
77470,TX
25231,WV
78750,TX
98248,WA
15962,PA
94013,CA
14864,NY
4609,ME
49935,MI
1093,MA
58282,ND
90211,CA
79243,TX
74423,OK
25102,WV
80322,CO
45867,OH
43003,OH
99764,AK
27130,NC
53217,WI
78245,TX
76472,TX
89123,NV
42716,KY
20552,DC
67330,KS
58652,ND
49668,MI
93422,CA
19709,DE
37398,TN
26534,WV
92056,CA
78752,TX
45275,OH
36904,AL
94708,CA
1070,MA
57776,SD
55982,MN
15104,PA
72164,AR
48907,MI
67417,KS
89199,NV
45681,OH
49011,MI
93620,CA
14858,NY
64133,MO
95626,CA
89447,NV
58258,ND
62855,IL
48303,MI
60020,IL
95004,CA
25843,WV
84055,UT
28521,NC
45403,OH
33766,FL
95827,CA
77615,TX
20144,VA
30527,GA
54180,WI
45870,OH
15379,PA
49043,MI
75474,TX
1350,MA
62999,IL
68945,NE
53081,WI
33526,FL
12996,NY
63107,MO
41421,KY
76439,TX
83801,ID
63131,MO
55565,MN
20546,DC
16017,PA
46764,IN
47708,IN
62856,IL
33785,FL
88546,TX
35545,AL
49090,MI
48417,MI
55073,MN
13774,NY
23927,VA
14545,NY
20745,MD
94409,CA
70578,LA
97541,OR
58420,ND
16530,PA
54138,WI
69349,NE
49346,MI
35815,AL
27011,NC
71136,LA
61875,IL
34465,FL
77378,TX
40011,KY
99631,AK
4612,ME
30528,GA
71109,LA
62094,IL
42402,KY
8861,NJ
31792,GA
12866,NY
28469,NC
11582,NY
75861,TX
76824,TX
7435,NJ
92877,CA
37691,TN
82212,WY
20306,DC
1950,MA
30080,GA
54487,WI
46946,IN
38006,TN
70747,LA
61564,IL
89126,NV
7017,NJ
94960,CA
44802,OH
72013,AR
43985,OH
92285,CA
47370,IN
49448,MI
62946,IL
40422,KY
72136,AR
63070,MO
13108,NY
6235,CT
66943,KS
85220,AZ
50269,IA
19536,PA
97006,OR
80042,CO
93513,CA
32224,FL
64835,MO
85266,AZ
35402,AL
39562,MS
5486,VT
17552,PA
74764,OK
21111,MD
99015,WA
53955,WI
99928,AK
51340,IA
31787,GA
72027,AR
57328,SD
45614,OH
7733,NJ
37228,TN
12815,NY
63660,MO
90510,CA
32960,FL
7306,NJ
47282,IN
8226,NJ
84022,UT
94903,CA
70813,LA
41094,KY
43791,OH
60691,IL
73441,OK
68338,NE
12406,NY
12518,NY
17358,PA
58847,ND
31220,GA
30575,GA
44178,OH
64874,MO
28392,NC
35031,AL
1910,MA
92241,CA
24072,VA
33558,FL
73072,OK
44049,OH
31094,GA
79252,TX
6141,CT
61345,IL
35440,AL
13616,NY
3444,NH
95965,CA
3242,NH
1602,MA
85359,AZ
13694,NY
62694,IL
41465,KY
62017,IL
99605,AK
63826,MO
46931,IN
21075,MD
51041,IA
14730,NY
75436,TX
90715,CA
89711,NV
61933,IL
58704,ND
95439,CA
8025,NJ
31649,GA
15479,PA
35470,AL
68106,NE
1247,MA
46761,IN
91526,CA
43613,OH
49345,MI
30049,GA
8602,NJ
10931,NY
14604,NY
30114,GA
78472,TX
56039,MN
36119,AL
72311,AR
43616,OH
56630,MN
35218,AL
85539,AZ
56023,MN
16234,PA
51056,IA
91951,CA
54832,WI
22320,VA
40977,KY
55556,MN
92190,CA
79744,TX
54425,WI
90210,CA
81069,CO
97254,OR
72168,AR
77564,TX
63735,MO
29436,SC
60917,IL
62023,IL
79035,TX
75643,TX
17109,PA
99362,WA
47353,IN
53704,WI
50398,IA
4556,ME
72958,AR
77436,TX
40023,KY
48842,MI
14783,NY
46720,IN
12781,NY
63834,MO
34484,FL
85246,AZ
10172,NY
75846,TX
66436,KS
93437,CA
37063,TN
26335,WV
28802,NC
48353,MI
6041,CT
63853,MO
33189,FL
72556,AR
12052,NY
15059,PA
15467,PA
72051,AR
47871,IN
83449,ID
41640,KY
47553,IN
62571,IL
72521,AR
63766,MO
71245,LA
50562,IA
35548,AL
26506,WV
41263,KY
28611,NC
19358,PA
40440,KY
17017,PA
74729,OK
92092,CA
13103,NY
60078,IL
19711,DE
44107,OH
19520,PA
23840,VA
51039,IA
69129,NE
78073,TX
56090,MN
48032,MI
44883,OH
10802,NY
81523,CO
94307,CA
75089,TX
38926,MS
70787,LA
24484,VA
66544,KS
20303,DC
31803,GA
94531,CA
36732,AL
20578,DC
2703,MA
32540,FL
92614,CA
24731,WV
71320,LA
33101,FL
97118,OR
52358,IA
54221,WI
24739,WV
17309,PA
39150,MS
4971,ME
61839,IL
21084,MD
70640,LA
89052,NV
92857,CA
1116,MA
47747,IN
55790,MN
14755,NY
16153,PA
21556,MD
95224,CA
71865,AR
95948,CA
36775,AL
43110,OH
93635,CA
4772,ME
71326,LA
40293,KY
99590,AK
72140,AR
58532,ND
40242,KY
83464,ID
70809,LA
98547,WA
81237,CO
60434,IL
42717,KY
34208,FL
26278,WV
71946,AR
13207,NY
83680,ID
97732,OR
80950,CO
96058,CA
6415,CT
77387,TX
92393,CA
75965,TX
48557,MI
23898,VA
78017,TX
18947,PA
98611,WA
3052,NH
47654,IN
57274,SD
20779,MD
95360,CA
63188,MO
28762,NC
84024,UT
43463,OH
88022,NM
7040,NJ
54564,WI
19484,PA
20842,MD
64840,MO
6796,CT
94626,CA
42533,KY
25871,WV
39452,MS
78645,TX
33145,FL
62254,IL
2207,MA
14611,NY
21624,MD
18323,PA
49241,MI
13164,NY
77582,TX
46788,IN
32835,FL
19955,DE
54986,WI
75143,TX
2375,MA
47949,IN
78669,TX
4103,ME
42240,KY
39423,MS
59244,MT
14818,NY
72829,AR
96090,CA
83271,ID
79233,TX
13435,NY
30642,GA
13651,NY
38314,TN
45714,OH
13027,NY
87579,NM
62432,IL
40863,KY
99643,AK
44221,OH
45239,OH
10915,NY
38015,TN
90633,CA
23520,VA
76364,TX
8102,NJ
55398,MN
78536,TX
71291,LA
71048,LA
44040,OH
98264,WA
96786,HI
10033,NY
80732,CO
35981,AL
59445,MT
8810,NJ
81147,CO
97388,OR
55751,MN
38962,MS
79312,TX
25775,WV
47878,IN
24137,VA
28054,NC
71230,LA
71330,LA
2338,MA
33994,FL
15534,PA
35544,AL
54967,WI
88046,NM
98620,WA
40524,KY
64191,MO
41001,KY
59837,MT
8078,NJ
25907,WV
15926,PA
52254,IA
85701,AZ
14874,NY
16854,PA
96808,HI
94286,CA
79530,TX
53182,WI
20710,MD
26519,WV
43756,OH
57748,SD
13314,NY
21221,MD
25901,WV
61314,IL
54656,WI
68467,NE
35559,AL
66078,KS
76112,TX
72745,AR
50592,IA
72214,AR
68717,NE
56045,MN
54235,WI
16217,PA
27249,NC
91388,CA
88054,NM
34608,FL
71602,AR
89318,NV
36528,AL
41653,KY
32833,FL
27203,NC
27109,NC
75015,TX
68719,NE
78376,TX
30568,GA
59867,MT
60675,IL
23109,VA
57785,SD
56277,MN
24879,WV
35622,AL
52041,IA
41164,KY
62077,IL
67035,KS
82510,WY
27591,NC
76085,TX
84749,UT
48139,MI
40202,KY
89030,NV
91355,CA
44438,OH
18911,PA
44010,OH
47551,IN
76099,TX
98280,WA
12288,NY
97420,OR
79519,TX
81434,CO
3605,NH
83537,ID
28702,NC
93463,CA
83806,ID
95298,CA
28363,NC
89424,NV
88337,NM
51653,IA
70786,LA
45839,OH
87375,NM
90267,CA
4286,ME
38318,TN
94135,CA
96802,HI
73051,OK
11948,NY
24246,VA
60666,IL
16750,PA
93455,CA
72040,AR
1027,MA
25044,WV
59642,MT
43571,OH
10098,NY
72616,AR
71226,LA
50039,IA
16370,PA
48307,MI
48929,MI
6016,CT
99689,AK
8079,NJ
78664,TX
89046,NV
92143,CA
41139,KY
80437,CO
44706,OH
83654,ID
92607,CA
63965,MO
68340,NE
60657,IL
33406,FL
29941,SC
46787,IN
63382,MO
60939,IL
55085,MN
94621,CA
56324,MN
99768,AK
30214,GA
13614,NY
21270,MD
92637,CA
3859,NH
49816,MI
27259,NC
12506,NY
71407,LA
50174,IA
80305,CO
56472,MN
64058,MO
17856,PA
10607,NY
63538,MO
61547,IL
79225,TX
30665,GA
30034,GA
11961,NY
45869,OH
65559,MO
95108,CA
77538,TX
6022,CT
52332,IA
31569,GA
3817,NH
20167,VA
80328,CO
93661,CA
33619,FL
31712,GA
30630,GA
61629,IL
99832,AK
64149,MO
66946,KS
24094,VA
78372,TX
33233,FL
90063,CA
69151,NE
28338,NC
92328,CA
17832,PA
58746,ND
75021,TX
30180,GA
20646,MD
33708,FL
17063,PA
18334,PA
55348,MN
6905,CT
33743,FL
76357,TX
80823,CO
25313,WV
53528,WI
46634,IN
34460,FL
48213,MI
45112,OH
43221,OH
54207,WI
21216,MD
75708,TX
32410,FL
68976,NE
18974,PA
4094,ME
31999,GA
70084,LA
66423,KS
56249,MN
61540,IL
96726,HI
14863,NY
76702,TX
71711,AR
36556,AL
66543,KS
51523,IA
27582,NC
52136,IA
14261,NY
13202,NY
29074,SC
76513,TX
74401,OK
17810,PA
60476,IL
30606,GA
75477,TX
2673,MA
33543,FL
45894,OH
78211,TX
32890,FL
46372,IN
55766,MN
52772,IA
79520,TX
35178,AL
48720,MI
33523,FL
29690,SC
44191,OH
76675,TX
60191,IL
78753,TX
41180,KY
35565,AL
58205,ND
29934,SC
61469,IL
23662,VA
35761,AL
52312,IA
1072,MA
17232,PA
38637,MS
15682,PA
40298,KY
17018,PA
17314,PA
73080,OK
77624,TX
11235,NY
93717,CA
68058,NE
3259,NH
54764,WI
24601,VA
27929,NC
74127,OK
47438,IN
28353,NC
95380,CA
28701,NC
13676,NY
30305,GA
52154,IA
99008,WA
17212,PA
63049,MO
50226,IA
1103,MA
93116,CA
1068,MA
6049,CT
32828,FL
15003,PA
68123,NE
89102,NV
57473,SD
46750,IN
41092,KY
30655,GA
80904,CO
59213,MT
81055,CO
43618,OH
75147,TX
74930,OK
45682,OH
70376,LA
28451,NC
51640,IA
11754,NY
50262,IA
57110,SD
94529,CA
64779,MO
24870,WV
98579,WA
22246,VA
1971,MA
32859,FL
56593,MN
61477,IL
89402,NV
14527,NY
98639,WA
